"user_id","gender","age_group","city","CE_id","mean_rate","satisfaction","avg_check","timediff_order","phone_id","dw_kind","platform","os","dw_id","savings","spendings","num_orders"
"609059","female","25-34","<U+041E><U+043C><U+0441><U+043A>","CE_2968",1.88,"Detractors",108.745,92,"354729","courier","web","windows","dw_2968",677.17000579834,1905.86000823975,10
"1725992","female","55-64","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_2969",4.35,"Promoters",176.785,64,"354793","courier","app","android","dw_2969",5673.09997624159,66788.4400939941,17
"1265044","male","15-24","<U+041A><U+0435><U+043C><U+0435><U+0440><U+043E><U+0432><U+043E>","CE_2970",3,NA,108.76,150,"354851","courier","web","linux","dw_2970",417.759996414185,15195.3100013733,13
"1641321","female","35-44","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_2971",3.57,"Passives",124.67,57,"354869","courier","web","android","dw_2971",560.999990463257,7507.66997241974,7
"2230170","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_2972",1.25,"Detractors",128.29,60,"355064","courier","web","windows","dw_2972",1364.88002643734,5800.41994094849,4
"2233655","female","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_2973",2.5,"Detractors",42.705,58,"355201","courier","app","ios","dw_2973",13.3999996185303,346.219997406006,4
"2230441","male","15-24","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2974",5,"Promoters",139.295,67,"355222","express_delivery","app","android","dw_2974",3700.79997873306,20447.3300380707,11
"1375120","male","35-44","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_2975",1.8,"Detractors",135.445,66,"355338","courier","app","ios","dw_2975",1077.98998832703,16504.3700122833,5
"2231084","male","25-34","<U+041D><U+0430><U+0431><U+0435><U+0440><U+0435><U+0436><U+043D><U+044B><U+0435> <U+0427><U+0435><U+043B><U+043D><U+044B>","CE_2976",3,NA,142.395,24,"355402","courier","app","android","dw_2976",1103.58998966217,20834.259935379,5
"409460","male","35-44","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_2977",4.58,"Promoters",115.715,239,"35543","courier","web","linux","dw_2977",7183.44001865387,35313.6500205994,43
"1626817","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_2978",4,"Promoters",182.465,94,"355436","courier","app","android","dw_2978",2331.88999271393,4599.8300037384,4
"2231437","male","35-44","<U+041C><U+0443><U+0440><U+043C><U+0430><U+043D><U+0441><U+043A>","CE_2979",3.29,"Passives",116.38,63,"355498","courier","app","android","dw_2979",6986.34998130798,16235.8599920273,7
"2232185","male","35-44","<U+0418><U+0432><U+0430><U+043D><U+043E><U+0432><U+043E>","CE_2980",3,NA,131.77,64,"355742","courier","web","windows","dw_2980",1031.42000484467,10319.8999786377,5
"1965485","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2981",2.14,"Detractors",130.525,237,"35589","courier","app","ios","dw_2981",190.189998626709,6526.26993370056,7
"2152093","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_2982",3.88,"Passives",133.855,39,"356020","courier","app","android","dw_2982",10765.9999933243,61673.720105648,18
"79870","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2983",4.21,"Promoters",84.625,225,"35605","courier","web","windows","dw_2983",3048.39001250267,14599.2400555611,14
"1070647","male","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_2984",3.57,"Passives",115.65,162,"356327","courier","app","android","dw_2984",1215.9000017643,10330.8699684143,7
"699389","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2985",4.47,"Promoters",175.7,138,"35646","courier","app","android","dw_2985",5318.97003650665,30009.4300918579,17
"2189486","female","25-34","<U+041D><U+0438><U+0436><U+043D><U+0438><U+0439> <U+041D><U+043E><U+0432><U+0433><U+043E><U+0440><U+043E><U+0434>","CE_2986",4.5,"Promoters",101.22,234,"35671","courier","web","windows","dw_2986",5407.07998085022,19835.3300542831,10
"1075291","male","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_2987",1.96,"Detractors",169.885,37,"356993","courier","web","mac","dw_2987",2999.6900100708,23506.2200450897,20
"897839","female","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_2988",4.54,"Promoters",106.105,204,"35701","courier","app","android","dw_2988",10711.1299800873,19146.0000419617,11
"887704","male",NA,"<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_2989",0,"NotDefined",142.655,226,"35706","courier","web","mac","dw_2989",541.189993858337,7022.12003517151,5
"1078106","male","15-24","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_2990",1,"Detractors",87.195,65,"357359","courier","app","ios","dw_2990",171.71999835968,3296.9800055027,5
"230124","male","35-44","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_2991",2.38,"Detractors",89.3,241,"35750","courier","app","ios","dw_2991",6762.7899684906,36712.8701629639,22
"622403","female","15-24","<U+041F><U+0435><U+0440><U+043C><U+044C>","CE_2992",2.33,"Detractors",116.35,182,"357653","courier","app","ios","dw_2992",223.5,5960.35000610352,6
"627001","male","25-34","<U+041D><U+043E><U+0432><U+043E><U+0440><U+043E><U+0441><U+0441><U+0438><U+0439><U+0441><U+043A>","CE_2993",2.5,"Detractors",90.02,233,"35777","courier","web","android","dw_2993",5407.95997977257,17646.9700832367,14
"1082019","female","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_2994",0,"NotDefined",136.785,149,"358037","courier","app","android","dw_2994",1168.40001678467,3347.18001365662,3
"1023492","male","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_2996",3.69,"Passives",101.96,232,"35831","courier","app","android","dw_2996",4322.71000516415,31851.5199651718,29
"2437919","female","45-54","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_2997",3.33,"Passives",76.17,28,"358479","courier","web","windows","dw_2997",3493.30003786087,11423.2100100517,3
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2998",3.5,"Passives",125.25,66,"358552","courier","app","android","dw_2998",844.370004534721,20010.5899982452,4
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2998",3.5,"Passives",125.25,66,"358552","courier","app","android","dw_5230",1418.62999463081,32971.7799453735,20
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2998",3.5,"Passives",125.25,66,"77019","courier","app","android","dw_2998",844.370004534721,20010.5899982452,4
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2998",3.5,"Passives",125.25,66,"77019","courier","app","android","dw_5230",1418.62999463081,32971.7799453735,20
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_5230",2.05,"Detractors",116.96,109,"358552","courier","app","android","dw_2998",844.370004534721,20010.5899982452,4
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_5230",2.05,"Detractors",116.96,109,"358552","courier","app","android","dw_5230",1418.62999463081,32971.7799453735,20
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_5230",2.05,"Detractors",116.96,109,"77019","courier","app","android","dw_2998",844.370004534721,20010.5899982452,4
"234659","male","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_5230",2.05,"Detractors",116.96,109,"77019","courier","app","android","dw_5230",1418.62999463081,32971.7799453735,20
"1990272","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_2999",0,"NotDefined",143.835,80,"358635","courier","web","windows","dw_2999",520.43000793457,16304.6200904846,7
"2325624","female","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3000",2.5,"Detractors",172.19,37,"358661","courier","app","ios","dw_3000",8647.07999753952,22879.5501117706,3
"2245838","female","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3001",5,"Promoters",83.335,61,"358732","courier","app","android","dw_3001",1856.74000179768,10019.5700321198,3
"2249749","male","25-34","<U+042F><U+0440><U+043E><U+0441><U+043B><U+0430><U+0432><U+043B><U+044C>","CE_3002",4.29,"Promoters",130.605,62,"358901","courier","app","ios","dw_3002",1167.31001281738,6970.86998653412,7
"2234382","male","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3003",3.33,"Passives",142.435,41,"358936","courier","app","ios","dw_3003",916.589994430542,4602.22999954224,3
"1568854","female","15-24","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3004",2.78,"Detractors",218.32,161,"358939","courier","app","android","dw_3004",2888.28999710083,7367.49001312256,9
"2236012","female","35-44","<U+0422><U+043E><U+043B><U+044C><U+044F><U+0442><U+0442><U+0438>","CE_3005",4.09,"Promoters",95.185,56,"358980","courier","app","ios","dw_3005",8294.11996364594,32116.8600617647,8
"1224858","female","35-44","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3006",3,NA,71.835,60,"359025","courier","app","android","dw_3006",2198.05999302864,20080.3200483322,5
"2235111","male","15-24","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3007",4.33,"Promoters",420.065,31,"359155","courier","app","android","dw_3007",4262.55999279022,44534.8500652313,9
"2235316","female","25-34","<U+041A><U+0435><U+043C><U+0435><U+0440><U+043E><U+0432><U+043E>","CE_3008",2.5,"Detractors",86.545,43,"359215","courier","web","android","dw_3008",703.670002937317,2745.5800113678,4
"2235818","female","25-34","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_3009",2.5,"Detractors",90.69,62,"359355","courier","app","android","dw_3009",399.520005464554,9069.01005935669,6
"700230","male","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_3010",2,"Detractors",156.68,236,"35940","courier","web","windows","dw_3010",1004.3500135541,12293.1600399017,7
"2261114","female","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3011",3.77,"Passives",116.63,51,"359422","courier","app","android","dw_3011",6125.28004837036,56466.1498126984,13
"137910","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_3012",4.44,"Promoters",110.725,66,"359434","courier","web","windows","dw_3012",2263.11000275612,55040.7899751663,9
"702179","female","35-44","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_3013",2.86,"Detractors",140.83,216,"35948","courier","app","ios","dw_3013",1252.09000396729,11353.1800174713,14
"1102253","male",NA,"<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3014",3.1,"Passives",143.91,168,"35949","courier","app","ios","dw_3014",3416.52003574371,17425.0999927521,7
"2236299","female","35-44","<U+041B><U+0438><U+043F><U+0435><U+0446><U+043A>","CE_3015",5,"Promoters",82.61,55,"359531","courier","app","android","dw_3015",2154.15000873804,12992.2200469971,2
"2237407","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_3016",0,"NotDefined",98.895,40,"359685","courier","app","android","dw_3016",205.990005493164,3383.31997871399,3
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3017",5,"Promoters",84.12,63,"359700","courier","app","ios","dw_3017",772.639997959137,9754.92995452881,6
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3017",5,"Promoters",84.12,63,"359700","courier","app","ios","dw_3503",2903.88000416756,18159.3599338531,4
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3017",5,"Promoters",84.12,63,"415295","courier","app","ios","dw_3017",772.639997959137,9754.92995452881,6
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3017",5,"Promoters",84.12,63,"415295","courier","app","ios","dw_3503",2903.88000416756,18159.3599338531,4
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3503",5,"Promoters",98.235,28,"359700","courier","app","ios","dw_3017",772.639997959137,9754.92995452881,6
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3503",5,"Promoters",98.235,28,"359700","courier","app","ios","dw_3503",2903.88000416756,18159.3599338531,4
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3503",5,"Promoters",98.235,28,"415295","courier","app","ios","dw_3017",772.639997959137,9754.92995452881,6
"2236804","female","25-34","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3503",5,"Promoters",98.235,28,"415295","courier","app","ios","dw_3503",2903.88000416756,18159.3599338531,4
"1317366","female","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_3018",3.29,"Passives",87.4,236,"35987","courier","app","ios","dw_3018",5641.67000865936,14394.9000663757,14
"553839","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3019",4.23,"Promoters",125.065,241,"36003","courier","app","android","dw_3019",2734.50999259949,36339.0799922943,35
"2238182","female","15-24","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_3020",1.67,"Detractors",108.065,55,"360088","courier","web","ios","dw_3020",741.820018768311,6802.43001556396,3
"622258","female","25-34","<U+041E><U+043C><U+0441><U+043A>","CE_3021",3.64,"Passives",112.43,236,"36023","courier","web","windows","dw_3021",4332.19001483917,17051.5901861191,16
"2720438","female","15-24","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_3022",0,"NotDefined",136.315,76,"360269","courier","app","android","dw_3022",516.11998796463,21345.4999837875,4
"1535437","male","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3023",1.83,"Detractors",153.85,117,"360933","courier","web","mac","dw_3023",47.2500019073486,3390.23998260498,6
"247469","female","45-54","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_3024",3.41,"Passives",382.635,237,"36107","courier","app","ios","dw_3024",515.299997329712,26318.0100021362,22
"1966760","male","25-34","<U+0423><U+043B><U+044C><U+044F><U+043D><U+043E><U+0432><U+0441><U+043A>","CE_3025",2.5,"Detractors",192,26,"361200","courier","app","android","dw_3025",1811.23001194,5400.9199886322,2
"1617611","female","15-24","<U+0410><U+0441><U+0442><U+0440><U+0430><U+0445><U+0430><U+043D><U+044C>","CE_3026",4.38,"Promoters",214.04,84,"361271","courier","app","ios","dw_3026",2524.8400015831,14357.3100090027,8
"1576698","male","35-44","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_3027",1.88,"Detractors",137.225,70,"361352","courier","web","linux","dw_3027",4122.50997716188,24570.1201190948,8
"700935","male","25-34","<U+0412><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","CE_3028",0,"NotDefined",95.605,191,"36148","courier","app","android","dw_3028",79.8000001907349,3069.91000366211,4
"1698487","female","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3029",1.5,"Detractors",266.84,94,"3615","courier","web","windows","dw_3029",2589.28000926971,5645.58998680115,7
"620706","male","45-54","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3030",3.28,"Passives",157.54,238,"36189","courier","app","android","dw_3030",19664.8199386597,57624.320233345,32
"354936","male","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_3031",1.38,"Detractors",1309.15,224,"36208","courier","web","windows","dw_3031",479.700012207031,2618.30004882812,16
"1525966","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3032",3.33,"Passives",96.28,56,"362251","courier","app","ios","dw_3032",5122.94000291824,9370.70000553131,3
"2040810","female","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3033",1.11,"Detractors",66.6,63,"362339","courier","app","android","dw_3033",11697.7000306845,25170.3701229095,6
"1689677","male","25-34","<U+0418><U+0436><U+0435><U+0432><U+0441><U+043A>","CE_3034",3.33,"Passives",250.555,69,"362643","courier","app","android","dw_3034",1506.22002458572,12496.4200954437,6
"1054349","male","35-44","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3035",3.75,"Passives",97.585,97,"362693","courier","web","android","dw_3035",7027.5699763298,15163.6999940872,4
"962278","male","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_3036",4.62,"Promoters",101.345,188,"36271","courier","web","windows","dw_3036",5251.79000842571,16638.6399793625,24
"1972417","female","15-24","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_3037",0,"NotDefined",90.705,92,"362803","courier","web","windows","dw_3037",11.0400004386902,1880.13003349304,3
"1286358","female","15-24","<U+041E><U+043C><U+0441><U+043A>","CE_3038",3.33,"Passives",145.56,78,"363280","courier","app","ios","dw_3038",3813.50003170967,19611.3999767303,6
"1227604","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_3039",3.92,"Passives",176.335,149,"36365","courier","web","windows","dw_3039",15717.4899641275,54708.6401615143,26
"1628782","female","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_3040",1.76,"Detractors",110.7,121,"36370","courier","web","windows","dw_3040",2550.75998100638,12124.4700088501,15
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3041",4.71,"Promoters",136.76,138,"36417","courier","web","windows","dw_3041",1742.57997894287,11417.6200151443,17
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3041",4.71,"Promoters",136.76,138,"36417","courier","web","windows","dw_5360",8504.67995214462,23217.1100378036,26
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3041",4.71,"Promoters",136.76,138,"86064","courier","web","windows","dw_3041",1742.57997894287,11417.6200151443,17
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3041",4.71,"Promoters",136.76,138,"86064","courier","web","windows","dw_5360",8504.67995214462,23217.1100378036,26
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_5360",4.42,"Promoters",106.765,146,"36417","courier","web","windows","dw_3041",1742.57997894287,11417.6200151443,17
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_5360",4.42,"Promoters",106.765,146,"36417","courier","web","windows","dw_5360",8504.67995214462,23217.1100378036,26
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_5360",4.42,"Promoters",106.765,146,"86064","courier","web","windows","dw_3041",1742.57997894287,11417.6200151443,17
"1365987","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_5360",4.42,"Promoters",106.765,146,"86064","courier","web","windows","dw_5360",8504.67995214462,23217.1100378036,26
"2173110","male","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_3042",1.67,"Detractors",68.745,42,"364177","courier","web","windows","dw_3042",884.349995613098,7652.06001853943,3
"893360","male","25-34","<U+0420><U+044F><U+0437><U+0430><U+043D><U+044C>","CE_3043",4.67,"Promoters",150.25,174,"36439","courier","app","android","dw_3043",3651.14000034332,5720.22001647949,6
"1390444","female","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_3044",3.36,"Passives",71.165,145,"36488","courier","web","android","dw_3044",1724.92000088096,22442.5900735855,22
"508803","female","35-44","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3045",3.08,"Passives",141.42,219,"36490","courier","app","ios","dw_3045",7866.25001549721,11637.920091629,25
"1472113","male","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_3046",4.5,"Promoters",259.745,118,"36496","courier","app","ios","dw_3046",233.200000762939,6556.87002944946,20
"2340955","female","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_3047",2.56,"Detractors",129.385,167,"364989","courier","app","android","dw_3047",734.3899974823,12639.1300773621,9
"1139801","female","45-54","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_3048",4,"Promoters",297.945,165,"365043","courier","app","ios","dw_3048",5833.29997444153,12351.5601119995,7
"1253936","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_3049",3.33,"Passives",175.655,134,"36557","courier","app","android","dw_3049",2762.37998771667,6411.75999832153,9
"786291","female","25-34","<U+0412><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","CE_3050",1,"Detractors",268.155,109,"365579","courier","web","ios","dw_3050",2421.28000688553,16553.8099040985,5
"997851","male","25-34","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_3051",2.67,"Detractors",82.42,26,"365592","courier","web","windows","dw_3051",1455.58000469208,10454.4700641632,3
"314182","male","45-54","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3052",3.94,"Passives",153.87,225,"36599","courier","app","ios","dw_3052",960.459995269775,48600.6199326515,32
"1842875","female","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3053",0.68,"Detractors",83.985,145,"3661","courier","web","ios","dw_3053",2566.12000131607,17864.8800287247,22
"773737","female","35-44","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_3054",4.8,"Promoters",92.475,172,"36610","courier","app","ios","dw_3054",389.579997062683,4152.73997783661,5
"762676","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3055",4.38,"Promoters",92.865,226,"36650","courier","web","windows","dw_3055",9461.65998721123,45235.34998703,21
"452258","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_3056",3.82,"Passives",157.015,161,"36662","courier","app","android","dw_3056",1918.40001368523,49398.580039978,17
"974294","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_3057",3.12,"Passives",90.41,191,"36665","courier","app","other","dw_3057",2952.29000091553,6918.12001991272,8
"265452","female","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_3058",5,"Promoters",58.285,37,"366947","courier","web","windows","dw_3058",1860.70000314713,4704.94999647141,3
"1707957","female","55-64","<U+0422><U+0443><U+043B><U+0430>","CE_3059",4.86,"Promoters",204.24,120,"36719","courier","web","windows","dw_3059",6507.0600361824,13966.269908905,7
"1703672","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_3060",3.75,"Passives",573.385,72,"367228","courier","app","android","dw_3060",419.109998703003,3353.36999511719,4
"2813383","female","45-54","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_3061",1.25,"Detractors",328.16,123,"367758","courier","web","windows","dw_3061",0,4291.88999938965,4
"2177157","male","25-34","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_3062",2.56,"Detractors",90.67,158,"36784","courier","app","ios","dw_3062",2610.60998821259,9387.11001396179,9
"1309817","female","45-54","<U+041F><U+0435><U+0440><U+043C><U+044C>","CE_3064",3.09,"Passives",218.805,152,"36853","courier","app","ios","dw_3064",11336.6900081635,110484.659713745,35
"808936","male","25-34","<U+0418><U+0436><U+0435><U+0432><U+0441><U+043A>","CE_3065",3.75,"Passives",108.995,29,"368625","courier","app","android","dw_3065",1156.7700060308,3653.15998458862,4
"1824382","female","15-24","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_3066",2.14,"Detractors",130.855,98,"36872","courier","app","android","dw_3066",871.919993400574,8599.2599811554,7
"1201538","female","15-24","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_3067",0,"NotDefined",113.85,150,"368987","courier","web","windows","dw_3067",1737.50002288818,14427.4800577164,6
"548943","male","15-24","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_3068",4.4,"Promoters",131.7,62,"369112","courier","web","mac","dw_3068",241.889998435974,7843.0599822998,10
"2376376","male","25-34","<U+041F><U+0435><U+043D><U+0437><U+0430>","CE_3069",3.89,"Passives",136.61,41,"369158","courier","app","ios","dw_3069",2137.57999753952,6261.64998054504,9
