"","dw_id","user_id","savings","spendings","num_orders"
"643483","dw_2927",698176,1627.56000709534,7731.94004631042,7
"643532","dw_2928",804946,719.429993629456,40461.2900390625,8
"643628","dw_2929",1400343,87.3899998664856,19576.2402515411,6
"643682","dw_2930",293648,932.370003223419,26016.4100141525,25
"643683","dw_2931",1001020,631.450004577637,4736.73000812531,4
"643703","dw_2932",2240540,701.540009975433,10837.3099994659,7
"643766","dw_2933",1955379,6146.25997161865,13283.6400852203,6
"643802","dw_2934",2262009,484.900005340576,7130.95005226135,3
"643814","dw_2935",497167,2561.32000541687,27591.650053978,25
"644539","dw_2936",1025842,18006.9699606895,26417.2899889946,33
"644594","dw_2937",1259968,18006.9699606895,26417.2899889946,33
"645151","dw_2938",1966430,277.300005912781,4852.37001037598,2
"645155","dw_2939",698365,1563.58998894691,20802.6498270035,19
"645529","dw_2940",698372,227.069995641708,3838.93000984192,11
"645661","dw_2941",1213711,6012.44997406006,19795.3001346588,8
"645733","dw_2942",698519,1633.19994926453,4825.41003227234,11
"645833","dw_2943",703301,2244.85998535156,14358.1400146484,13
"646020","dw_2944",692146,8211.70000267029,14454.0100278854,19
"646460","dw_2945",1970646,1683.82999610901,13510.3599872589,4
"646480","dw_2946",2233691,74.4000015258789,626.060001373291,2
"646484","dw_2947",2207012,3006.68999709561,29999.9600419998,15
"646724","dw_2948",1331613,292.989999145269,8826.40001869202,4
"646780","dw_2949",1968620,2782.8999786377,8596.76999092102,6
"646840","dw_2950",2225815,501.829999923706,11353.2999687195,6
"646846","dw_2951",1986570,935.860013723373,16140.4200086594,8
"646926","dw_2952",2224769,965.200006484985,18388.5700073242,8
"646975","dw_2953",2419556,3264.98000892997,20909.2200145721,14
"647066","dw_2954",249939,132.270001411438,4637.46001815796,8
"647086","dw_2955",1656456,1417.33998680115,7499.00001811981,6
"647128","dw_2956",2225685,2350.68999767303,7196.44001579285,3
"647143","dw_2957",131545,15012.3699786663,35672.5600738525,5
"647183","dw_2958",1597506,196.159999847412,10134.1299934387,6
"647189","dw_2959",777698,4162.71000766754,10406.7700691223,8
"647193","dw_2960",698763,380.300000190735,6558.63000297546,6
"647213","dw_2961",2227415,340.330003738403,5479.45003700256,5
"647243","dw_2962",2227548,3562.46001851559,6697.11005496979,8
"647347","dw_2963",823729,3244.76999092102,17221.2000694275,22
"647539","dw_2964",2238729,1473.51001930237,15623.4600200653,3
"647548","dw_2965",602098,4950.95997238159,34309.2800092697,20
"648284","dw_2966",2228604,5214.53998684883,39484.3099384308,7
"648347","dw_2967",2229132,618.030004501343,12786.0400657654,11
"648501","dw_2968",609059,677.17000579834,1905.86000823975,10
"648709","dw_2969",1725992,5673.09997624159,66788.4400939941,17
"649185","dw_2970",1265044,417.759996414185,15195.3100013733,13
"649419","dw_2971",1641321,560.999990463257,7507.66997241974,7
"649475","dw_2972",2230170,1364.88002643734,5800.41994094849,4
"649491","dw_2973",2233655,13.3999996185303,346.219997406006,4
"649500","dw_2974",2230441,3700.79997873306,20447.3300380707,11
"649643","dw_2975",1375120,1077.98998832703,16504.3700122833,5
"649793","dw_2976",2231084,1103.58998966217,20834.259935379,5
"649823","dw_2977",409460,7183.44001865387,35313.6500205994,43
"651930","dw_2978",1626817,2331.88999271393,4599.8300037384,4
"651958","dw_2979",2231437,6986.34998130798,16235.8599920273,7
"652012","dw_2980",2232185,1031.42000484467,10319.8999786377,5
"652052","dw_2981",1965485,190.189998626709,6526.26993370056,7
"652061","dw_2982",2152093,10765.9999933243,61673.720105648,18
"652589","dw_2983",79870,3048.39001250267,14599.2400555611,14
"652827","dw_2984",1070647,1215.9000017643,10330.8699684143,7
"652897","dw_2985",699389,5318.97003650665,30009.4300918579,17
"653271","dw_2986",2189486,5407.07998085022,19835.3300542831,10
"653397","dw_2987",1075291,2999.6900100708,23506.2200450897,20
"653926","dw_2988",897839,10711.1299800873,19146.0000419617,11
"654006","dw_2989",887704,541.189993858337,7022.12003517151,5
"654009","dw_2990",1078106,171.71999835968,3296.9800055027,5
"654039","dw_2991",230124,6762.7899684906,36712.8701629639,22
"654923","dw_2992",622403,223.5,5960.35000610352,6
"654924","dw_2993",627001,5407.95997977257,17646.9700832367,14
"655134","dw_2994",1082019,1168.40001678467,3347.18001365662,3
"655146","dw_2995",2853420,37.0900001525879,1619.14999961853,2
"655148","dw_2996",1023492,4322.71000516415,31851.5199651718,29
"655308","dw_2997",2437919,3493.30003786087,11423.2100100517,3
"655317","dw_2998",234659,844.370004534721,20010.5899982452,4
"655341","dw_2999",1990272,520.43000793457,16304.6200904846,7
"655397","dw_3000",2325624,8647.07999753952,22879.5501117706,3
"655427","dw_3001",2245838,1856.74000179768,10019.5700321198,3
"655442","dw_3002",2249749,1167.31001281738,6970.86998653412,7
"655498","dw_3003",2234382,916.589994430542,4602.22999954224,3
"655516","dw_3004",1568854,2888.28999710083,7367.49001312256,9
"655546","dw_3005",2236012,8294.11996364594,32116.8600617647,8
"655626","dw_3006",1224858,2198.05999302864,20080.3200483322,5
"655661","dw_3007",2235111,4262.55999279022,44534.8500652313,9
"655841","dw_3008",2235316,703.670002937317,2745.5800113678,4
"655857","dw_3009",2235818,399.520005464554,9069.01005935669,6
"655893","dw_3010",700230,1004.3500135541,12293.1600399017,7
"655949","dw_3011",2261114,6125.28004837036,56466.1498126984,13
"655985","dw_3012",137910,2263.11000275612,55040.7899751663,9
"656120","dw_3013",702179,1252.09000396729,11353.1800174713,14
"656344","dw_3014",1102253,3416.52003574371,17425.0999927521,7
"656470","dw_3015",2236299,2154.15000873804,12992.2200469971,2
"656476","dw_3016",2237407,205.990005493164,3383.31997871399,3
"656491","dw_3017",2236804,772.639997959137,9754.92995452881,6
"656581","dw_3018",1317366,5641.67000865936,14394.9000663757,14
"656691","dw_3019",553839,2734.50999259949,36339.0799922943,35
"658231","dw_3020",2238182,741.820018768311,6802.43001556396,3
"658249","dw_3021",622258,4332.19001483917,17051.5901861191,16
"658601","dw_3022",2720438,516.11998796463,21345.4999837875,4
"658602","dw_3023",1535437,47.2500019073486,3390.23998260498,6
"658644","dw_3024",247469,515.299997329712,26318.0100021362,22
"659194","dw_3025",1966760,1811.23001194,5400.9199886322,2
"659198","dw_3026",1617611,2524.8400015831,14357.3100090027,8
"659270","dw_3027",1576698,4122.50997716188,24570.1201190948,8
"659374","dw_3028",700935,79.8000001907349,3069.91000366211,4
"659390","dw_3029",1698487,2589.28000926971,5645.58998680115,7
"659500","dw_3030",620706,19664.8199386597,57624.320233345,32
"660524","dw_3031",354936,479.700012207031,2618.30004882812,16
"660780","dw_3032",1525966,5122.94000291824,9370.70000553131,3
"660782","dw_3033",2040810,11697.7000306845,25170.3701229095,6
"660836","dw_3034",1689677,1506.22002458572,12496.4200954437,6
"660926","dw_3035",1054349,7027.5699763298,15163.6999940872,4
"660954","dw_3036",962278,5251.79000842571,16638.6399793625,24
"661674","dw_3037",1972417,11.0400004386902,1880.13003349304,3
"661683","dw_3038",1286358,3813.50003170967,19611.3999767303,6
"661713","dw_3039",1227604,15717.4899641275,54708.6401615143,26
"662493","dw_3040",1628782,2550.75998100638,12124.4700088501,15
"662601","dw_3041",1365987,1742.57997894287,11417.6200151443,17
"663417","dw_3042",2173110,884.349995613098,7652.06001853943,3
"663429","dw_3043",893360,3651.14000034332,5720.22001647949,6
"663495","dw_3044",1390444,1724.92000088096,22442.5900735855,22
"664067","dw_3045",508803,7866.25001549721,11637.920091629,25
"664767","dw_3046",1472113,233.200000762939,6556.87002944946,20
"665167","dw_3047",2340955,734.3899974823,12639.1300773621,9
"665171","dw_3048",1139801,5833.29997444153,12351.5601119995,7
"665227","dw_3049",1253936,2762.37998771667,6411.75999832153,9
"665308","dw_3050",786291,2421.28000688553,16553.8099040985,5
"665333","dw_3051",997851,1455.58000469208,10454.4700641632,3
"665345","dw_3052",314182,960.459995269775,48600.6199326515,32
"666561","dw_3053",1842875,2566.12000131607,17864.8800287247,22
"666771","dw_3054",773737,389.579997062683,4152.73997783661,5
"666796","dw_3055",762676,9461.65998721123,45235.34998703,21
"667363","dw_3056",452258,1918.40001368523,49398.580039978,17
"667754","dw_3057",974294,2952.29000091553,6918.12001991272,8
"667866","dw_3058",265452,1860.70000314713,4704.94999647141,3
"667878","dw_3059",1707957,6507.0600361824,13966.269908905,7
"667941","dw_3060",1703672,419.109998703003,3353.36999511719,4
"667961","dw_3061",2813383,0,4291.88999938965,4
"667963","dw_3062",2177157,2610.60998821259,9387.11001396179,9
"667964","dw_3063",1973858,566.959999084473,4059.74998664856,3
"668018","dw_3064",1309817,11336.6900081635,110484.659713745,35
"670202","dw_3065",808936,1156.7700060308,3653.15998458862,4
"670203","dw_3066",1824382,871.919993400574,8599.2599811554,7
"670207","dw_3067",1201538,1737.50002288818,14427.4800577164,6
"670255","dw_3068",548943,241.889998435974,7843.0599822998,10
"670405","dw_3069",2376376,2137.57999753952,6261.64998054504,9
"670425","dw_3070",1616333,820.359996795654,10264.8399772644,7
"670488","dw_3071",2353874,6252.93999862671,10026.9199886322,4
"670489","dw_3072",1955624,12296.5999493599,23792.8600635529,12
"670500","dw_3073",1069786,12296.5999493599,23792.8600635529,12
"670572","dw_3074",2310549,1694.00999355316,10142.3200283051,6
"670581","dw_3075",1414112,3187.5999751091,35168.7899303436,19
"670768","dw_3076",2239902,398.230004310608,23227.3300819397,5
"670808","dw_3077",2239847,442.720001220703,4661.45998191833,5
"670833","dw_3078",1909333,704.600004196167,11029.0300111771,6
"670911","dw_3079",2205797,5857.21991401911,20611.7601652145,17
"671031","dw_3080",1521942,1979.50000667572,25051.3898839951,50
"673931","dw_3081",2241591,508.67000374198,7316.38003540039,5
"673966","dw_3082",2242125,2032.10004007816,15140.980052948,7
"674022","dw_3083",2241761,208.11999797821,16229.0899906158,3
"674034","dw_3084",2248061,4856.16995632648,16859.5400676727,7
"674111","dw_3085",1210125,1942.51999783516,4731.5200138092,4
"674191","dw_3086",421038,609.469999313354,14024.5299377441,7
"674196","dw_3087",2243046,521.329998970032,12567.4699516296,10
"674316","dw_3088",165118,5135.48996543884,24675.3300514221,3
"674334","dw_3089",1118093,1149.22999334335,7748.07001829147,19
"674559","dw_3090",2283411,3300.11000442505,20080.9299750328,6
"674595","dw_3091",2244106,423.010001182556,4432.46995449066,3
"674607","dw_3092",2244540,7889.97000479698,25068.0300731659,8
"674695","dw_3093",1684211,215.690000534058,3435.18000030518,7
"674744","dw_3094",2244325,5236.68002176285,31746.4400587082,6
"674792","dw_3095",1903700,2012.99000942707,7611.25003242493,5
"674827","dw_3096",2245931,3182.94001102448,13542.6100215912,7
"674939","dw_3097",2006041,947.110004425049,2550.67002296448,5
"674979","dw_3098",2246586,2835.29998207092,11868.5699977875,12
"675100","dw_3099",2246780,9932.02992868423,66286.739616394,11
"675101","dw_3100",2246704,1771.99998474121,8919.91999053955,2
"675111","dw_3101",2521615,2472.69999432564,8436.40997982025,4
"675112","dw_3102",1106930,1792.30999231339,10622.9699611664,6
"675116","dw_3103",2246973,3113.08999347687,8002.02001953125,4
"675140","dw_3104",1988679,2252.33998584747,8046.10004997253,3
"675161","dw_3105",2198118,9633.12998878956,23041.7700824738,19
"675205","dw_3106",1240063,9633.12998878956,23041.7700824738,19
"675324","dw_3107",2249592,812.309995651245,21947.1199989319,7
"675401","dw_3108",1885489,224.300004005432,2635.27997779846,2
"675411","dw_3109",1509162,1262.89997828007,3416.81000286341,5
"675431","dw_3110",1786350,4545.96998417377,55020.749961853,19
"675487","dw_3111",1525516,849.830006599426,4338.40997552872,5
"675535","dw_3112",2257467,2812.81002640724,15923.3500118256,5
"675565","dw_3113",232506,9281.92002892494,18378.3399915695,5
"675625","dw_3114",527682,10895.0700366497,47227.9400062561,43
"678320","dw_3115",1985896,1145.10000610352,4837.78000640869,4
"678340","dw_3116",1985432,679.159999132156,20524.2199802399,4
"678376","dw_3117",2287233,1763.14999961853,14023.8600883484,7
"678453","dw_3118",970102,3405.28001117706,21544.2300128937,7
"678516","dw_3119",2470334,1749.70000648499,3748.27003574371,4
"678528","dw_3120",1596067,1429.41999149323,14991.8801813126,6
"678536","dw_3121",958214,1235.79999518394,6239.44004058838,10
"678696","dw_3122",2038869,2944.56999492645,13577.970041275,3
"678708","dw_3123",421765,4042.51998639107,11116.1200084686,14
"678709","dw_3124",1988686,2562.14999198914,18329.3299865723,3
"678715","dw_3125",1228064,2863.62003016472,10317.3300170898,5
"678745","dw_3126",316417,1618.33000230789,11904.9499664307,2
"678753","dw_3127",1356502,746.050005912781,9641.59001159668,27
"679536","dw_3128",149759,4299.39002048969,14837.6800136566,14
"679760","dw_3129",330958,571.190002202988,14224.4099235535,28
"680960","dw_3130",2252282,7482.49003529549,90636.659860611,8
"681032","dw_3131",2252514,1696.02000617981,6040.94995498657,3
"681050","dw_3132",1120957,779.409991264343,17556.0799636841,11
"681215","dw_3133",1972306,1178.79999637604,8242.68000793457,6
"681263","dw_3134",2262311,587.190004348755,6382.12001037598,5
"681288","dw_3135",1074601,1566.17998790741,9666.26998806,16
"681299","dw_3136",1250770,1566.17998790741,9666.26998806,16
"681527","dw_3137",1504037,3179.59998035431,10842.1999998093,5
"681533","dw_3138",2653570,3215.44003677368,35319.8201227188,9
"681534","dw_3139",2255181,751.759997606277,3667.43999099731,4
"681558","dw_3140",1539171,814.600000858307,9669.40003013611,5
"681588","dw_3141",1548543,2229.02000069618,8621.58999252319,12
"681798","dw_3142",426772,2443.6500017643,13460.7299957275,6
"681864","dw_3143",388187,2066.75998950005,10962.3699359894,7
"681920","dw_3144",2257390,579.559997081757,7787.41997814178,7
"681976","dw_3145",2257909,801.61999797821,10420.8700218201,7
"682046","dw_3146",2408790,409.120006561279,5504.62999343872,3
"682050","dw_3147",2258146,971.490007400513,4964.58999156952,5
"682080","dw_3148",2308626,823.540000915527,6725.84998321533,3
"682089","dw_3149",2259041,2184.58001184464,20105.1301002502,9
"682170","dw_3150",2259028,34.0800018310547,3407.69998168945,3
"682179","dw_3151",1178438,986.299999237061,8041.41006183624,5
"682224","dw_3152",2257095,15760.2799606323,33998.5199928284,6
"682266","dw_3153",2260135,1599.04999113083,14375.4398880005,8
"682338","dw_3154",1132069,2498.86998510361,28116.0700702667,21
"682884","dw_3155",2260476,377.099992752075,7270.2499370575,3
"682896","dw_3156",2260092,200.719999313354,2741.04001045227,4
"682912","dw_3157",1055353,9684.4199590385,77417.8101634979,87
"692134","dw_3158",2261041,4615.29001665115,17295.5300312042,6
"692176","dw_3159",2261030,274.970002532005,1723.64999389648,2
"692180","dw_3160",2059331,6241.47995376587,15596.370092392,8
"692222","dw_3161",489510,795.439989089966,7338.30999183655,16
"692542","dw_3162",1293952,1830.12000465393,23234.4699883461,17
"692916","dw_3163",1104867,423.689998149872,3029.55000114441,3
"692928","dw_3164",1223321,701.67000079155,16319.3699884415,28
"693796","dw_3165",346792,2733.33996677399,13613.2400283813,21
"694279","dw_3166",545542,4708.04993486404,12495.0400257111,7
"694280","dw_3167",1391932,6834.66997623444,33086.5000267029,8
"694343","dw_3168",1298192,471.019999504089,19372.9598770142,17
"694647","dw_3169",1711479,6184.15004920959,27226.159954071,10
"694777","dw_3170",2370377,1392.40999221802,12553.6699485779,4
"694805","dw_3171",1115356,3671.73998737335,24160.3899898529,5
"694869","dw_3172",1353114,1671.53999376297,11724.5600128174,17
"695260","dw_3173",855251,1922.70998620987,16158.0199813843,23
"695988","dw_3174",1186343,2876.18000078201,33241.7800197601,21
"696492","dw_3175",1550162,2195.24999588728,11557.6601314545,20
"697021","dw_3176",2390298,157.5,2160.22001075745,2
"697027","dw_3177",1654002,1952.44996643066,43096.7299098969,8
"697091","dw_3178",2847353,1253.20999574661,12654.8599834442,7
"697106","dw_3179",2430667,1344.00999450684,24338.4299287796,8
"697194","dw_3180",2292993,455.409996032715,2675.73000335693,3
"697203","dw_3181",2059236,873.099990844727,6270.35006332397,3
"697212","dw_3182",2022898,4015.80999183655,12821.4100437164,8
"697303","dw_3183",1133451,4604.19001960754,10962.680065155,3
"697375","dw_3184",2420762,231.110000133514,6982.98004055023,5
"697410","dw_3185",1993111,1062.62998771667,3433.3800239563,4
"697430","dw_3186",2028366,1839.40001535416,12311.2100582123,7
"697493","dw_3187",2540657,491.859996795654,7701.7399597168,3
"697505","dw_3188",2388851,10912.569999218,31809.7898597717,17
"697506","dw_3189",1710855,10912.569999218,31809.7898597717,17
"697510","dw_3190",1061445,3904.64994430542,17017.7100629807,11
"697631","dw_3191",1994055,706.629985809326,1288.49000263214,3
"697634","dw_3192",1994364,1771.10997772217,3156.81002807617,3
"697643","dw_3193",1862062,1607.67000746727,10964.9000549316,4
"697670","dw_3194",2261800,478.240005731583,1788.36001443863,2
"697678","dw_3195",2261801,1502.78997421265,7308.81999206543,11
"697832","dw_3196",2263755,1466.97999191284,6733.3399887085,6
"697886","dw_3197",1471070,5120.03996551037,24353.500094682,17
"697887","dw_3198",2310669,4663.39999485016,12837.4999923706,4
"697911","dw_3199",1535575,594.500003546476,9479.94006538391,7
"697967","dw_3200",864284,3581.07999324799,33698.690226078,36
"699647","dw_3201",2262984,1052.31000518799,12868.9099788666,4
"699671","dw_3202",937486,1839.07995891571,9291.75004005432,23
"699701","dw_3203",2263130,363.280004501343,8083.59999465942,6
"699743","dw_3204",637700,754.890008926392,8645.76005554199,3
"699767","dw_3205",1575701,475.589998245239,5004.57002639771,9
"699893","dw_3206",2263238,3240.31997704506,15437.2300167084,4
"699925","dw_3207",2263032,2541.0899605751,3160.6100730896,2
"699931","dw_3208",1698133,5082.43000006676,14312.2000589371,9
"700067","dw_3209",2263414,268.100006103516,2617.48999404907,2
"700071","dw_3210",2263802,6351.23001241684,33993.4299793243,10
"700181","dw_3211",2264182,5125.2499704361,10950.2600040436,6
"700217","dw_3212",1397327,1265.70000457764,18800.9600105286,20
"700657","dw_3213",1440938,1188.02001059055,31716.6800098419,3
"700678","dw_3214",2264483,561.610005378723,1973.58000183105,3
"700690","dw_3215",1589313,1520.25999057293,16178.9900407791,26
"701070","dw_3216",2264834,174.079998016357,1088.88999938965,5
"701105","dw_3217",2265086,4627.75001335144,12290.6599779129,5
"701135","dw_3218",2265231,959.950001239777,5026.75003242493,3
"701141","dw_3219",730313,1004.48000335693,28142.9600372314,5
"701226","dw_3220",2265475,1030.73000717163,9227.08006095886,5
"701266","dw_3221",2303130,1756.89998912811,9606.24001121521,2
"701270","dw_3222",1792567,2742.99001455307,8949.01000022888,4
"701298","dw_3223",2266315,6811.10002458096,17056.5099639893,10
"701428","dw_3224",1256341,5647.90998530388,53190.0699443817,20
"701698","dw_3225",2307292,4009.93998265266,23936.9000701904,9
"701788","dw_3226",2574350,342.629997253418,4016.13001251221,21
"701800","dw_3227",2267543,1717.97998428345,11981.6200485229,4
"701816","dw_3228",2267677,7761.53999137878,29080.7300672531,16
"701818","dw_3229",2267686,3524.04998660088,9072.54000091553,10
"701918","dw_3230",2267728,3201.07000955939,15638.2499980927,5
"701958","dw_3231",2268249,4517.72997832298,21052.1499629021,4
"701978","dw_3232",1277535,89,11348.1900024414,6
"702014","dw_3233",1542847,1403.10000181198,8847.11994171143,3
"702047","dw_3234",2309348,364.390005111694,3375.04998397827,2
"702055","dw_3235",2445709,1471.31000733376,6784.89002609253,3
"702067","dw_3236",1934969,3689.27997779846,10990.7299938202,13
"702073","dw_3237",1218202,841.639997303486,10607.7600135803,18
"702469","dw_3238",1042209,5108.01996254921,22346.5699682236,29
"702887","dw_3239",1031536,335.359998703003,15338.5199432373,8
"702967","dw_3240",1671295,14559.5200021267,90450.3298683763,32
"704183","dw_3241",1129041,1181.56000518799,10041.740026474,7
"704260","dw_3242",2400606,684.120013713837,6687.72002315521,4
"704276","dw_3243",1137164,1172.93999624252,36247.5101547241,7
"704366","dw_3244",1646021,2320.33996963501,13663.9600124359,16
"704670","dw_3245",1133451,2699.14001846313,3357.68997573853,4
"704682","dw_3246",1469823,6253.38996601105,28489.7000350952,21
"705207","dw_3247",1304422,4240.10996437073,35236.7699666023,26
"705961","dw_3248",2269080,4308.01001167297,27425.9300107956,12
"706153","dw_3249",916530,4206.68001323938,21084.7600107193,25
"706878","dw_3250",2269152,1456.39999961853,5867.26992034912,4
"706913","dw_3251",2298647,1476.00000190735,3012.21998214722,2
"706921","dw_3252",2269339,650.660003662109,8544.67002058029,4
"706927","dw_3253",2269677,390.469985961914,4126.39999008179,3
"706939","dw_3254",2269536,4045.10002803802,17555.8499412537,3
"706957","dw_3255",2270162,0,4723.52999210358,3
"706969","dw_3256",2269798,7818.51001548767,37293.5999240875,37
"707090","dw_3257",2270714,1112.4700063467,3982.68002319336,4
"707106","dw_3258",2270265,293.949999332428,8385.05002403259,5
"707115","dw_3259",2270911,1592.00000190735,7162.35997200012,3
"707124","dw_3260",2288014,239.190000534058,4150.57000350952,4
"707152","dw_3261",2556556,4240.54005742073,14293.4200296402,4
"707168","dw_3262",2351904,5602.80995231867,9089.06998634338,2
"707174","dw_3263",2283851,520.39999961853,5320.25996017456,2
"707180","dw_3264",2273268,747.199987411499,5043.23001480103,5
"707205","dw_3265",1536177,502.969994544983,4684.14001941681,2
"707215","dw_3266",697385,1245.06000232697,5863.79000282288,2
"707221","dw_3267",1656956,9719.81995427608,69531.1900491714,40
"708976","dw_3268",239121,1596.67999649048,24142.9900760651,24
"709648","dw_3269",2295389,2962.22000312805,12488.1000463963,15
"709664","dw_3270",1606798,2755.58001208305,19590.0499954224,21
"710168","dw_3271",2400719,9797.63994789124,18728.5701217651,31
"710249","dw_3272",2569765,748.770005226135,4650.72999858856,3
"710264","dw_3273",1575701,238.600004196167,10013.5200176239,4
"710292","dw_3274",2249324,7205.28002262115,32872.1299247742,15
"710622","dw_3275",2294574,7178.24998569489,24849.9300136566,13
"710743","dw_3276",2325719,921.970005512237,5972.42001914978,4
"710795","dw_3277",1276664,423.429996490479,3179.53000736237,17
"711083","dw_3278",1427131,0,5784,5
"711108","dw_3279",2428529,637.610006332397,3980.99003410339,4
"711109","dw_3280",760514,2831.2200012207,7506.02998161316,21
"711592","dw_3281",1396342,5973.22999987006,36230.590045929,30
"712942","dw_3282",2343818,13257.2200033665,28644.0701398849,38
"712943","dw_3283",2430941,6010.52994918823,28481.8599815369,10
"713103","dw_3284",2540629,346.100004673004,6324.16999435425,6
"713169","dw_3285",2367359,1004.54999160767,9537.38998985291,3
"713184","dw_3286",2559380,1067.89998579025,4848.68999767303,4
"713212","dw_3287",1698777,1437.06997799873,17978.8700780869,11
"713377","dw_3288",2353100,3410.98000907898,14097.9600372314,4
"713401","dw_3289",1630774,3441.26997375488,14306.1400508881,7
"713405","dw_3290",2423835,3923.06998932362,19991.3101108074,5
"713495","dw_3291",2357890,2753.0999879837,46482.6401329041,10
"713635","dw_3292",2574574,1611.56000518799,19651.0200748444,7
"713719","dw_3293",1251585,5197.24003009498,72256.1701774597,56
"717979","dw_3294",2423828,1154.05000305176,23529.8400421143,9
"718078","dw_3295",2852055,5183.42999136448,13140.1300554276,8
"718082","dw_3296",693810,1277.35998153687,5507.27999687195,2
"718096","dw_3297",1656788,2665.08000469208,59754.6698684692,20
"718596","dw_3298",1377473,384.149992108345,6184.57999610901,23
"719194","dw_3299",2889207,2904.33000564575,5816.34003067017,7
"719195","dw_3300",2915786,2904.33000564575,5816.34003067017,7
"719196","dw_3301",1005218,5084.08994817734,10764.6100311279,23
"719702","dw_3302",2437247,5680.45000743866,18001.969991684,2
"719727","dw_3303",2283383,7336.55996584892,23540.950012587,9
"719835","dw_3304",2437768,500.800005793571,8016.87000465393,4
"719850","dw_3305",1364191,959.689991474152,13142.6700401306,25
"720356","dw_3306",2281342,3829.97996902466,23958.8599691391,15
"720671","dw_3307",1326551,592.269997477531,17897.0001487732,25
"721321","dw_3308",1951261,3621.49002021551,16014.2700366974,7
"721517","dw_3309",2298178,6438.06000542641,47701.5399592221,26
"721773","dw_3310",2371822,7214.27999162674,17158.7501525879,8
"721827","dw_3311",1433507,1260.35000419617,17063.0700035095,15
"722082","dw_3312",2522942,1383.38999462128,6229.59001350403,6
"722083","dw_3313",2350760,3664.79996871948,12478.3099937439,3
"722101","dw_3314",2321751,1005.16999053955,7130.00002670288,4
"722129","dw_3315",1970835,274.720002889633,10240.1501121521,5
"722219","dw_3316",665621,12825.8399316072,40108.9200487137,43
"722549","dw_3317",2377096,680.369992256165,26539.5000762939,5
"722599","dw_3318",2428095,10565.3099355698,23896.6199922562,6
"722659","dw_3319",428481,1070.93998813629,13137.2800140381,3
"722677","dw_3320",2440370,385.299997329712,10766.4000473022,3
"722695","dw_3321",397727,1247.9200129509,7966.69003868103,24
"723319","dw_3322",2427569,2768.67001891136,40010.5599908829,10
"723439","dw_3323",2494530,1688.47997975349,5508.98000335693,2
"723444","dw_3324",1639333,4233.12999916077,13506.8300628662,4
"723472","dw_3325",118083,9756.03001976013,21227.3200073242,13
"723474","dw_3326",2433094,0,20115.0499744415,6
"723546","dw_3327",1364550,3636.99998855591,15979.1800003052,24
"724218","dw_3328",2515352,1540.34997653961,15863.459985733,6
"724278","dw_3329",2427068,2475.39999198914,20052.9400062561,8
"724366","dw_3330",2246105,2238.70001602173,9233.61003398895,2
"724374","dw_3331",2361158,1039.54000377655,33423.829957962,4
"724398","dw_3332",2291380,1394.19997024536,15429.0099058151,5
"724438","dw_3333",177629,776.359998315573,11149.9399166107,5
"724447","dw_3334",2534622,1467.9400100708,17303.5700874329,7
"724517","dw_3335",1789701,552.310003519058,10411.1399040222,6
"724559","dw_3336",1614118,6001.71003437042,22813.5700778961,12
"724739","dw_3337",2438881,5020.23007488251,13179.009991169,5
"724779","dw_3338",1417078,1505.37998852134,13682.5100288391,20
"725239","dw_3339",324056,2136.4099919796,16992.8600006104,17
"725339","dw_3340",2299565,2529.68997192383,28971.9799866676,9
"725501","dw_3341",2221761,1165.28999996185,17394.1699981689,9
"725699","dw_3342",1998861,2103.39999675751,5955.15001106262,6
"725703","dw_3343",2361143,7049.55995643139,10513.8100671768,14
"725706","dw_3344",1441561,258.900000572205,4495.3999786377,11
"725784","dw_3345",1491521,1764.74998030066,7682.31000804901,8
"725850","dw_3346",2287499,2122.69000816345,8716.56999969482,5
"725866","dw_3347",2234550,348.949999094009,5554.60000562668,3
"725872","dw_3348",969177,1971.72001743317,15373.6799988747,26
"726832","dw_3349",882184,1684.9400100708,5505.5,20
"726833","dw_3350",2433136,3328.77999925613,26119.6900811195,7
"726881","dw_3351",2373956,1681.77000999451,20706.8400220871,5
"726911","dw_3352",1396612,906.489996910095,13613.4900398254,18
"727310","dw_3353",1699393,433.169996261597,4759.32997989655,2
"727311","dw_3354",1233152,1836.97998428345,6406.20001602173,3
"727323","dw_3355",1713143,8044.05999326706,25287.2399368286,11
"727499","dw_3356",1148472,4187.33001708984,30531.1599788666,8
"727609","dw_3357",1714034,1716.61998748779,10202.239944458,8
"727681","dw_3358",1150396,2741.35997867584,8824.34001922607,5
"727716","dw_3359",1712540,3997.49998950958,61569.6599769592,23
"728383","dw_3360",1560419,2893.3600025177,23868.9800376892,14
"728677","dw_3361",1713323,2714.18995475769,16617.2200546265,14
"728901","dw_3362",2373047,5876.72999858856,34895.0500411987,13
"729148","dw_3363",1437971,1507.9699947536,10183.8100261688,5
"729188","dw_3364",2344099,2126.41998195648,20471.9600257874,11
"729331","dw_3365",1149249,2162.99997425079,27162.6700878143,16
"729603","dw_3366",2406573,616.200008392334,2866.72001647949,4
"729606","dw_3367",2408272,616.200008392334,2866.72001647949,4
"729613","dw_3368",2501229,91.7799978256226,3083.78001403809,2
"729623","dw_3369",1588440,6545.2299952507,17231.2100753784,15
"729668","dw_3370",2558347,1492.54999446869,13699.0799942017,4
"729700","dw_3371",2873409,4135.2499961853,14427.4899744987,10
