"","phone_id","user_id","dw_kind","platform","os"
"649500","355222",2230441,"express_delivery","app","android"
"649643","355338",1375120,"courier","app","ios"
"649793","355402",2231084,"courier","app","android"
"649823","35543",409460,"courier","web","linux"
"651930","355436",1626817,"courier","app","android"
"651958","355498",2231437,"courier","app","android"
"652012","355742",2232185,"courier","web","windows"
"652052","35589",1965485,"courier","app","ios"
"652061","356020",2152093,"courier","app","android"
"652589","35605",79870,"courier","web","windows"
"652827","356327",1070647,"courier","app","android"
"652897","35646",699389,"courier","app","android"
"653271","35671",2189486,"courier","web","windows"
"653397","356993",1075291,"courier","web","mac"
"653926","35701",897839,"courier","app","android"
"654006","35706",887704,"courier","web","mac"
"654009","357359",1078106,"courier","app","ios"
"654039","35750",230124,"courier","app","ios"
"654923","357653",622403,"courier","app","ios"
"654924","35777",627001,"courier","web","android"
"655134","358037",1082019,"courier","app","android"
"655146","358069",2853420,"courier","app","android"
"655148","35831",1023492,"courier","app","android"
"655308","358479",2437919,"courier","web","windows"
"655317","358552",234659,"courier","app","android"
"655341","358635",1990272,"courier","web","windows"
"655397","358661",2325624,"courier","app","ios"
"655427","358732",2245838,"courier","app","android"
"655442","358901",2249749,"courier","app","ios"
"655498","358936",2234382,"courier","app","ios"
"655516","358939",1568854,"courier","app","android"
"655546","358980",2236012,"courier","app","ios"
"655626","359025",1224858,"courier","app","android"
"655661","359155",2235111,"courier","app","android"
"655841","359215",2235316,"courier","web","android"
"655857","359355",2235818,"courier","app","android"
"655893","35940",700230,"courier","web","windows"
"655949","359422",2261114,"courier","app","android"
"655985","359434",137910,"courier","web","windows"
"656120","35948",702179,"courier","app","ios"
"656344","35949",1102253,"courier","app","ios"
"656470","359531",2236299,"courier","app","android"
"656476","359685",2237407,"courier","app","android"
"656491","359700",2236804,"courier","app","ios"
"656581","35987",1317366,"courier","app","ios"
"656691","36003",553839,"courier","app","android"
"658231","360088",2238182,"courier","web","ios"
"658249","36023",622258,"courier","web","windows"
"658601","360269",2720438,"courier","app","android"
"658602","360933",1535437,"courier","web","mac"
"658644","36107",247469,"courier","app","ios"
"659194","361200",1966760,"courier","app","android"
"659198","361271",1617611,"courier","app","ios"
"659270","361352",1576698,"courier","web","linux"
"659374","36148",700935,"courier","app","android"
"659390","3615",1698487,"courier","web","windows"
"659500","36189",620706,"courier","app","android"
"660524","36208",354936,"courier","web","windows"
"660780","362251",1525966,"courier","app","ios"
"660782","362339",2040810,"courier","app","android"
"660836","362643",1689677,"courier","app","android"
"660926","362693",1054349,"courier","web","android"
"660954","36271",962278,"courier","web","windows"
"661674","362803",1972417,"courier","web","windows"
"661683","363280",1286358,"courier","app","ios"
"661713","36365",1227604,"courier","web","windows"
"662493","36370",1628782,"courier","web","windows"
"662601","36417",1365987,"courier","web","windows"
"663417","364177",2173110,"courier","web","windows"
"663429","36439",893360,"courier","app","android"
"663495","36488",1390444,"courier","web","android"
"664067","36490",508803,"courier","app","ios"
"664767","36496",1472113,"courier","app","ios"
"665167","364989",2340955,"courier","app","android"
"665171","365043",1139801,"courier","app","ios"
"665227","36557",1253936,"courier","app","android"
"665308","365579",786291,"courier","web","ios"
"665333","365592",997851,"courier","web","windows"
"665345","36599",314182,"courier","app","ios"
"666561","3661",1842875,"courier","web","ios"
"666771","36610",773737,"courier","app","ios"
"666796","36650",762676,"courier","web","windows"
"667363","36662",452258,"courier","app","android"
"667754","36665",974294,"courier","app","other"
"667866","366947",265452,"courier","web","windows"
"667878","36719",1707957,"courier","web","windows"
"667941","367228",1703672,"courier","app","android"
"667961","367758",2813383,"courier","web","windows"
"667963","36784",2177157,"courier","app","ios"
"667964","367851",1973858,"courier","web","windows"
"668018","36853",1309817,"courier","app","ios"
"670202","368625",808936,"courier","app","android"
"670203","36872",1824382,"courier","app","android"
"670207","368987",1201538,"courier","web","windows"
"670255","369112",548943,"courier","web","mac"
"670405","369158",2376376,"courier","app","ios"
"670425","369275",1616333,"courier","app","android"
"670488","369377",2353874,"pickup","web","android"
"670489","369394",1955624,"courier","web","android"
"670500","369394",1069786,"courier","web","android"
"670572","369419",2310549,"courier","app","ios"
"670581","369444",1414112,"courier","app","android"
"670768","369588",2239902,"courier","web","windows"
"670808","369635",2239847,"courier","web","windows"
"670833","369655",1909333,"courier","app","ios"
"670911","369737",2205797,"courier","web","windows"
"671031","3701",1521942,"courier","web","windows"
"673931","370118",2241591,"courier","web","android"
"673966","370125",2242125,"courier","web","windows"
"674022","370134",2241761,"courier","web","windows"
"674034","370243",2248061,"courier","app","ios"
"674111","370279",1210125,"courier","app","android"
"674191","370372",421038,"courier","web","windows"
"674196","370420",2243046,"courier","app","android"
"674316","370501",165118,"courier","web","windows"
"674334","37069",1118093,"courier","app","ios"
"674559","370721",2283411,"courier","app","android"
"674595","370724",2244106,"courier","web","android"
"674607","370743",2244540,"courier","app","android"
"674695","37083",1684211,"courier","web","windows"
"674744","370839",2244325,"courier","web","windows"
"674792","371079",1903700,"courier","app","android"
"674827","371349",2245931,"courier","web","windows"
"674939","371382",2006041,"courier","web","windows"
"674979","371395",2246586,"courier","app","android"
"675100","371495",2246780,"courier","web","windows"
"675101","371498",2246704,"courier","web","windows"
"675111","371503",2521615,"courier","app","ios"
"675112","371515",1106930,"courier","web","android"
"675116","371568",2246973,"courier","app","android"
"675140","371833",1988679,"courier","app","ios"
"675161","372024",2198118,"courier","app","android"
"675205","372024",1240063,"courier","app","android"
"675324","372069",2249592,"courier","web","windows"
"675401","372077",1885489,"courier","app","android"
"675411","372375",1509162,"courier","app","android"
"675431","37244",1786350,"courier","app","ios"
"675487","372462",1525516,"courier","web","android"
"675535","372733",2257467,"courier","app","android"
"675565","372860",232506,"courier","app","android"
"675625","37392",527682,"courier","app","ios"
"678320","373953",1985896,"courier","app","ios"
"678340","374122",1985432,"courier","web","windows"
"678376","374441",2287233,"courier","app","android"
"678453","374469",970102,"courier","web","windows"
"678516","374538",2470334,"courier","web","windows"
"678528","374638",1596067,"courier","app","android"
"678536","37469",958214,"courier","web","windows"
"678696","374691",2038869,"courier","app","android"
"678708","37471",421765,"courier","app","android"
"678709","374717",1988686,"courier","web","windows"
"678715","374735",1228064,"courier","web","windows"
"678745","375347",316417,"courier","app","ios"
"678753","37538",1356502,"courier","app","windows"
"679536","37546",149759,"courier","app","ios"
"679760","37573",330958,"courier","app","android"
"680960","375787",2252282,"courier","app","ios"
"681032","375855",2252514,"courier","app","android"
"681050","375907",1120957,"courier","web","mac"
"681215","375930",1972306,"courier","app","android"
"681263","375985",2262311,"courier","web","windows"
"681288","37626",1074601,"courier","web","mac"
"681299","37626",1250770,"courier","web","mac"
"681527","376384",1504037,"courier","web","windows"
"681533","376489",2653570,"courier","web","windows"
"681534","376594",2255181,"courier","app","android"
"681558","376677",1539171,"courier","app","android"
"681588","3767",1548543,"courier","web","windows"
"681798","376838",426772,"courier","web","windows"
"681864","376848",388187,"courier","app","android"
"681920","377260",2257390,"courier","app","android"
"681976","377373",2257909,"courier","web","android"
"682046","377476",2408790,"courier","web","windows"
"682050","377494",2258146,"courier","web","windows"
"682080","377500",2308626,"courier","web","windows"
"682089","377643",2259041,"courier","app","ios"
"682170","377666",2259028,"courier","web","ios"
"682179","377695",1178438,"courier","web","android"
"682224","377862",2257095,"courier","app","android"
"682266","377996",2260135,"courier","app","android"
"682338","37801",1132069,"courier","app","ios"
"682884","378010",2260476,"courier","web","windows"
"682896","378067",2260092,"courier","web","windows"
"682912","3781",1055353,"courier","app","android"
"692134","378274",2261041,"courier","web","windows"
"692176","378289",2261030,"courier","web","mac"
"692180","378384",2059331,"courier","app","ios"
"692222","37840",489510,"courier","app","android"
"692542","37855",1293952,"pickup","app","android"
"692916","378569",1104867,"courier","web","windows"
"692928","37864",1223321,"courier","app","android"
"693796","37868",346792,"courier","app","android"
"694279","378856",545542,"courier","app","ios"
"694280","379057",1391932,"pickup","web","windows"
"694343","37908",1298192,"courier","web","ios"
"694647","3795",1711479,"courier","web","windows"
"694777","380078",2370377,"courier","app","android"
"694805","380240",1115356,"courier","web","windows"
"694869","38046",1353114,"courier","app","android"
"695260","38059",855251,"courier","app","android"
"695988","380597",1186343,"courier","app","ios"
"696492","38073",1550162,"courier","web","windows"
"697021","381793",2390298,"courier","app","ios"
"697027","381900",1654002,"courier","app","ios"
"697091","382072",2847353,"courier","app","ios"
"697106","382251",2430667,"courier","app","ios"
"697194","382372",2292993,"courier","app","android"
"697203","38238",2059236,"courier","app","ios"
"697212","382579",2022898,"courier","app","android"
"697303","382867",1133451,"courier","app","ios"
"697375","383003",2420762,"courier","web","windows"
"697410","383041",1993111,"courier","app","android"
"697430","383171",2028366,"courier","app","android"
"697493","383181",2540657,"courier","app","android"
"697505","38322",2388851,"courier","web","windows"
"697506","38322",1710855,"courier","web","windows"
"697510","38326",1061445,"courier","app","android"
"697631","383405",1994055,"courier","app","android"
"697634","383484",1994364,"courier","web","windows"
"697643","383747",1862062,"courier","app","android"
"697670","383925",2261800,"courier","app","android"
"697678","383935",2261801,"courier","app","ios"
"697832","383981",2263755,"courier","app","android"
"697886","383984",1471070,"courier","web","windows"
"697887","383989",2310669,"courier","web","windows"
"697911","384011",1535575,"courier","app","android"
"697967","38413",864284,"courier","web","windows"
"699647","384203",2262984,"courier","app","android"
"699671","38422",937486,"courier","app","ios"
"699701","384296",2263130,"express_delivery","app","ios"
"699743","384338",637700,"courier","web","windows"
"699767","38434",1575701,"courier","web","windows"
"699893","384404",2263238,"courier","app","android"
"699925","384411",2263032,"courier","app","android"
"699931","384509",1698133,"courier","app","android"
"700067","384547",2263414,"courier","web","windows"
"700071","384579",2263802,"courier","app","ios"
"700181","384833",2264182,"courier","app","ios"
"700217","38486",1397327,"courier","web","ios"
"700657","384874",1440938,"courier","web","windows"
"700678","384941",2264483,"courier","web","windows"
"700690","3850",1589313,"courier","web","android"
"701070","385069",2264834,"courier","app","ios"
"701105","385097",2265086,"courier","app","android"
"701135","385110",2265231,"courier","app","android"
"701141","385261",730313,"courier","web","mac"
"701226","385291",2265475,"courier","web","windows"
"701266","385301",2303130,"courier","app","ios"
"701270","385339",1792567,"courier","app","ios"
"701298","385453",2266315,"courier","app","android"
"701428","38559",1256341,"courier","app","ios"
"701698","385692",2307292,"courier","app","android"
"701788","38592",2574350,"courier","app","android"
"701800","385952",2267543,"courier","app","ios"
"701816","386006",2267677,"courier","app","android"
"701818","386012",2267686,"courier","web","windows"
"701918","386030",2267728,"courier","app","ios"
"701958","386207",2268249,"courier","app","android"
"701978","386247",1277535,"express_delivery","web","windows"
"702014","386510",1542847,"courier","web","mac"
"702047","386594",2309348,"courier","app","ios"
"702055","386806",2445709,"courier","app","ios"
"702067","38687",1934969,"courier","web","windows"
"702073","38728",1218202,"courier","web","mac"
"702469","38755",1042209,"courier","web","windows"
"702887","38761",1031536,"courier","app","ios"
"702967","38795",1671295,"courier","app","android"
"704183","388207",1129041,"courier","web","windows"
"704260","38824",2400606,"courier","app","android"
"704276","388740",1137164,"courier","app","ios"
"704366","38881",1646021,"courier","web","windows"
"704670","388892",1133451,"courier","app","ios"
"704682","38906",1469823,"pickup","app","ios"
"705207","38927",1304422,"courier","web","windows"
"705961","389611",2269080,"express_delivery","app","ios"
"706153","38963",916530,"courier","web","windows"
"706878","389640",2269152,"courier","web","windows"
"706913","389658",2298647,"courier","app","android"
"706921","389699",2269339,"courier","app","ios"
"706927","389736",2269677,"courier","app","android"
"706939","389775",2269536,"courier","web","windows"
"706957","389791",2270162,"courier","app","android"
"706969","389795",2269798,"courier","app","android"
"707090","389949",2270714,"courier","app","android"
"707106","390093",2270265,"courier","app","ios"
"707115","390142",2270911,"courier","app","android"
"707124","390143",2288014,"courier","app","android"
"707152","390576",2556556,"courier","app","android"
"707168","390597",2351904,"courier","app","ios"
"707174","390649",2283851,"courier","app","ios"
"707180","390734",2273268,"courier","web","windows"
"707205","390748",1536177,"courier","app","android"
"707215","390877",697385,"courier","app","ios"
"707221","39119",1656956,"courier","web","windows"
"708976","3913",239121,"courier","app","ios"
"709648","391388",2295389,"courier","web","ios"
"709664","39171",1606798,"courier","app","android"
"710168","392011",2400719,"courier","app","android"
"710249","392082",2569765,"courier","web","windows"
"710264","392152",1575701,"courier","web","android"
"710292","392225",2249324,"courier","web","windows"
"710622","392357",2294574,"courier","app","ios"
"710743","392439",2325719,"courier","app","ios"
"710795","39258",1276664,"courier","app","android"
"711083","39283",1427131,"courier","app","ios"
"711108","393013",2428529,"courier","web","windows"
"711109","39307",760514,"courier","app","ios"
"711592","39317",1396342,"courier","web","windows"
"712942","393267",2343818,"pickup","app","android"
"712943","393522",2430941,"courier","app","android"
"713103","393575",2540629,"courier","web","windows"
"713169","393620",2367359,"courier","web","windows"
"713184","393630",2559380,"courier","web","windows"
"713212","3937",1698777,"courier","web","windows"
"713377","393768",2353100,"pickup","app","ios"
"713401","393827",1630774,"courier","app","android"
"713405","393899",2423835,"courier","web","windows"
"713495","393928",2357890,"express_delivery","web","mac"
"713635","394112",2574574,"courier","app","android"
"713719","39424",1251585,"courier","app","ios"
"717979","394333",2423828,"courier","web","windows"
"718078","394390",2852055,"courier","web","windows"
"718082","394726",693810,"courier","app","ios"
"718096","39502",1656788,"courier","web","windows"
"718596","39506",1377473,"courier","app","ios"
"719194","395178",2889207,"courier","web","windows"
"719195","395178",2915786,"courier","web","windows"
"719196","39537",1005218,"courier","app","android"
"719702","395387",2437247,"courier","web","windows"
"719727","395461",2283383,"courier","app","android"
"719835","395585",2437768,"courier","web","windows"
"719850","39594",1364191,"courier","app","ios"
"720356","395983",2281342,"courier","app","android"
"720671","39602",1326551,"courier","app","ios"
"721321","396089",1951261,"courier","web","windows"
"721517","396311",2298178,"courier","app","ios"
"721773","396424",2371822,"courier","app","android"
"721827","39646",1433507,"courier","app","ios"
"722082","396538",2522942,"courier","web","windows"
"722083","396579",2350760,"courier","web","windows"
"722101","396586",2321751,"courier","web","windows"
"722129","396756",1970835,"courier","web","mac"
"722219","397",665621,"courier","web","windows"
"722549","397153",2377096,"courier","web","windows"
"722599","397166",2428095,"courier","app","ios"
"722659","397180",428481,"courier","app","ios"
"722677","397202",2440370,"courier","web","windows"
"722695","39724",397727,"courier","app","android"
"723319","397533",2427569,"courier","app","android"
"723439","397641",2494530,"courier","app","android"
"723444","397706",1639333,"courier","app","ios"
"723472","397751",118083,"courier","app","ios"
"723474","397850",2433094,"courier","app","android"
"723546","39793",1364550,"courier","app","ios"
"724218","397943",2515352,"courier","web","windows"
"724278","398020",2427068,"courier","web","windows"
"724366","398065",2246105,"courier","app","android"
"724374","398084",2361158,"courier","web","windows"
"724398","398105",2291380,"courier","web","windows"
"724438","398353",177629,"courier","app","ios"
"724447","398469",2534622,"courier","app","ios"
"724517","398475",1789701,"courier","app","android"
"724559","39856",1614118,"courier","web","windows"
"724739","398575",2438881,"courier","app","android"
"724779","39881",1417078,"courier","app","ios"
"725239","39899",324056,"courier","app","android"
"725339","399053",2299565,"courier","app","android"
"725501","399106",2221761,"courier","app","android"
"725699","399200",1998861,"courier","app","ios"
"725703","399203",2361143,"courier","web","windows"
"725706","39927",1441561,"courier","web","windows"
"725784","399290",1491521,"courier","app","android"
"725850","399294",2287499,"courier","web","windows"
"725866","399382",2234550,"courier","app","android"
"725872","39939",969177,"courier","web","windows"
"726832","39955",882184,"courier","web","windows"
"726833","399634",2433136,"courier","app","android"
"726881","399636",2373956,"courier","web","windows"
"726911","40036",1396612,"courier","web","windows"
"727310","4004",1699393,"courier","web","android"
"727311","401013",1233152,"courier","app","ios"
"727323","40121",1713143,"courier","web","windows"
"727499","401841",1148472,"courier","web","windows"
"727609","40186",1714034,"courier","app","ios"
"727681","402132",1150396,"courier","web","windows"
"727716","40237",1712540,"courier","web","android"
"728383","40239",1560419,"courier","web","mac"
"728677","40264",1713323,"courier","web","windows"
"728901","403035",2373047,"courier","web","windows"
"729148","403149",1437971,"courier","app","ios"
"729188","403247",2344099,"courier","app","android"
"729331","40328",1149249,"courier","web","mac"
"729603","403339",2406573,"courier","app","ios"
"729606","403339",2408272,"courier","app","ios"
"729613","403482",2501229,"courier","web","windows"
"729623","40360",1588440,"courier","app","android"
"729668","403694",2558347,"courier","app","ios"
"729700","403730",2873409,"courier","web","windows"
"729701","403873",2499727,"courier","app","android"
"729717","403874",2525267,"courier","app","android"
"729762","403891",1563443,"courier","app","android"
"729766","403946",2447893,"courier","app","ios"
"729768","404147",2366178,"courier","app","ios"
"729936","40415",1688812,"courier","web","windows"
"730216","404230",2376956,"courier","app","ios"
"730217","404248",2412779,"courier","app","android"
"730294","40434",1713568,"courier","web","windows"
"730582","404504",2455433,"courier","web","windows"
"730606","404663",2739243,"courier","app","android"
"730612","40472",1884926,"courier","web","windows"
"730637","404757",2338921,"courier","web","linux"
"730652","4048",1400347,"courier","app","ios"
"730832","404802",2726751,"courier","app","ios"
"730934","404986",2303865,"courier","app","ios"
"731074","405033",2411389,"courier","web","windows"
"731109","405118",1296632,"courier","app","ios"
"731113","405278",2277202,"courier","app","android"
"731141","405301",2169972,"courier","web","windows"
"731165","405400",2537426,"courier","web","windows"
"731166","405446",2397494,"courier","app","android"
"731278","4055",1452540,"courier","app","android"
"731350","40551",1572294,"courier","web","windows"
"731575","405539",2375835,"courier","web","windows"
"731625","405666",2354682,"courier","web","ios"
"731657","405734",2420434,"courier","app","ios"
"731720","405832",2707277,"courier","web","windows"
"731721","40585",1207920,"courier","app","ios"
"733947","40595",337618,"courier","web","windows"
"734101","405961",2286197,"courier","app","ios"
"734122","406022",2713856,"courier","app","ios"
"734123","406063",2392909,"courier","app","ios"
"734438","406271",2317596,"courier","app","ios"
"735206","406282",2532076,"courier","app","android"
"735234","406664",1305481,"courier","app","ios"
"735258","406667",2331117,"courier","app","ios"
"735294","406815",2347559,"courier","app","android"
"735302","40682",1948035,"courier","app","android"
"735327","406858",2469091,"courier","app","ios"
"735372","406863",2307093,"courier","web","windows"
"735442","407269",2285958,"courier","app","android"
"735454","40760",1126201,"courier","web","windows"
"735930","407616",2519252,"courier","app","android"
"736018","407702",2427880,"courier","app","ios"
"736046","407731",1541997,"courier","web","mac"
"736488","40783",825748,"courier","app","android"
"736518","407975",2432731,"courier","app","android"
"736528","408118",370952,"courier","web","windows"
"736537","4083",1324194,"courier","app","ios"
"738511","408424",1151197,"courier","app","ios"
"738560","40905",1495391,"courier","app","android"
"741212","409699",2275220,"courier","web","windows"
"741497","409770",2275479,"courier","web","windows"
"741513","409902",840892,"courier","app","ios"
"741522","409938",2276406,"courier","app","android"
"741546","409968",376332,"courier","app","ios"
"741682","410005",2209799,"courier","app","android"
"741727","410074",2276403,"courier","app","android"
"741817","41010",612451,"courier","app","ios"
"741898","410230",2276829,"courier","web","windows"
"741907","410244",2276885,"courier","app","android"
"742207","410270",2277073,"courier","app","android"
"742271","410288",2911632,"courier","app","ios"
"742275","410296",271322,"courier","web","android"
"742555","4103",1762057,"courier","app","ios"
"742840","410360",236221,"courier","app","android"
"742905","41047",704706,"courier","app","android"
"746482","410527",2254718,"courier","app","ios"
"746518","41071",1714443,"courier","app","android"
"747490","41073",702461,"courier","app","ios"
"748381","410859",2351380,"courier","app","ios"
"748437","410876",1466176,"courier","app","ios"
"748452","411017",2279636,"courier","app","android"
"748522","411041",2327892,"courier","app","android"
"748547","411133",2280229,"courier","web","windows"
"748553","411195",2231493,"courier","app","android"
"748670","411386",1423848,"courier","app","ios"
"748682","411391",438929,"courier","app","ios"
"748698","411635",2282264,"courier","app","android"
"748713","4117",1560283,"courier","web","mac"
"748938","411731",2447035,"courier","app","ios"
"748973","411770",2282145,"courier","app","android"
"749003","411803",2282385,"courier","web","windows"
"749015","411909",2283364,"courier","app","android"
"749027","411974",1441897,"courier","web","mac"
"749135","411989",41375,"courier","web","windows"
"749477","412018",1662073,"courier","web","windows"
"749517","412074",2348612,"courier","app","android"
"749518","412343",2283867,"courier","web","windows"
"749758","412357",230261,"courier","web","windows"
"749762","41239",1553163,"courier","app","android"
"749930","412471",2284375,"courier","app","android"
"749942","412484",1825800,"courier","web","windows"
"750096","412645",259219,"courier","web","android"
"750126","412693",2332192,"courier","app","ios"
"750153","412738",2285116,"courier","web","windows"
"750195","412753",2285395,"courier","web","windows"
"750215","412765",2499930,"courier","web","windows"
"750218","412765",2285263,"courier","web","windows"
"750266","41281",955978,"courier","app","android"
"750308","412847",2722012,"courier","app","android"
"750309","412847",2285570,"courier","app","android"
"750317","412847",2565957,"courier","app","android"
"750322","412901",2285799,"courier","web","windows"
"750346","412988",2371322,"courier","web","windows"
"750347","412988",2286200,"courier","web","windows"
"750348","413",1692608,"courier","web","windows"
"750420","413006",2286354,"courier","app","android"
"750432","413018",2120806,"courier","web","windows"
"750448","413031",1719926,"courier","web","windows"
"750538","413056",2549182,"courier","web","mac"
"750556","413098",1043959,"courier","app","android"
"750560","413171",2290863,"courier","app","android"
"750690","41328",1588650,"courier","app","ios"
"750780","413288",1842141,"courier","app","android"
"750782","413321",2373315,"courier","app","ios"
"750797","413442",2287590,"courier","app","android"
"750885","41347",2279274,"courier","web","windows"
"750886","413489",2230848,"courier","web","windows"
"750916","413499",2288403,"courier","app","android"
"750922","413807",1667109,"courier","app","android"
"751340","41394",345055,"courier","app","android"
"751948","414208",2337462,"courier","app","android"
"752293","414302",2306027,"courier","web","mac"
"752301","414728",2308770,"courier","app","ios"
"752409","414734",2490000,"courier","web","windows"
"752463","414759",2524815,"courier","app","ios"
"752472","414821",675742,"courier","web","windows"
"752500","41485",1600197,"courier","web","android"
"753830","41489",1306045,"courier","app","ios"
"754700","415295",2236804,"courier","app","ios"
"754760","415494",2440536,"courier","web","windows"
"754775","41552",852459,"courier","app","android"
"756070","415538",2556470,"courier","app","android"
"756190","415607",2417528,"courier","app","android"
"756214","415836",2373756,"courier","app","ios"
"756215","41594",1715116,"courier","app","android"
"757424","416216",2298372,"courier","app","ios"
"757448","416345",2566874,"courier","app","android"
"757476","416443",2342959,"courier","web","windows"
"757584","416495",2147167,"courier","web","windows"
"757585","416495",2443851,"courier","web","windows"
"757615","416509",2413307,"courier","app","ios"
"757775","416598",2490705,"courier","web","mac"
"757820","416760",1468337,"courier","web","windows"
"757877","41677",1684835,"courier","app","android"
"757941","416808",1995732,"courier","app","ios"
"757945","416824",2294240,"courier","app","android"
"758053","417355",1161472,"courier","web","windows"
"758069","417430",1151408,"courier","app","ios"
"758181","41746",1849027,"courier","web","windows"
"758376","417464",2167712,"courier","web","windows"
"758397","417663",2337924,"courier","web","windows"
"758407","41774",505517,"courier","app","ios"
"760507","417750",2297282,"courier","web","windows"
"760577","417818",2520582,"courier","app","ios"
"760613","417823",2519107,"courier","app","ios"
"760621","417844",629708,"courier","app","ios"
"760649","417860",2379454,"courier","web","ios"
"760753","417950",2439327,"courier","app","android"
"760923","418104",2431001,"courier","app","ios"
"760931","418212",2436074,"courier","app","android"
"760937","418248",2381789,"courier","app","android"
"761007","418294",2321404,"courier","app","ios"
"761022","41941",1635129,"courier","app","ios"
"761038","41958",1600673,"courier","app","linux"
"761792","4197",348071,"courier","app","ios"
"762548","419892",1165831,"express_delivery","app","android"
"762583","42050",933450,"courier","web","windows"
"762714","42050",954824,"courier","web","windows"
"762728","42053",1644329,"courier","web","mac"
"762753","420660",524619,"courier","web","windows"
"762795","42130",945828,"courier","web","windows"
"763462","42137",186073,"courier","web","mac"
"763518","42140",1119660,"courier","app","android"
"764193","421458",2287842,"courier","web","windows"
"764561","42146",881004,"courier","app","ios"
"764597","421470",1480954,"courier","app","ios"
"764693","421497",2290336,"courier","web","ios"
"764697","421625",2299185,"courier","app","ios"
"764712","421665",2297946,"courier","app","android"
"765570","421703",2288649,"courier","app","ios"
"765680","421750",1642552,"courier","web","windows"
"765750","421852",2289338,"courier","web","windows"
"765762","422180",2290605,"courier","web","mac"
"765787","422245",2290676,"courier","web","windows"
"765807","422256",2290608,"courier","web","windows"
"765811","422382",2549782,"courier","web","windows"
"765823","422405",2291037,"courier","web","windows"
"765877","422447",2291200,"courier","web","windows"
"765919","422485",2843320,"courier","web","mac"
"765921","422615",2288572,"courier","app","android"
"765936","4227",349124,"courier","web","windows"
"766160","422741",2292016,"courier","web","windows"
"766398","422813",2292606,"courier","web","windows"
"766399","422845",2193744,"courier","app","android"
"766402","422911",2293413,"courier","web","windows"
"766414","422958",2297163,"courier","web","windows"
"766418","422995",2293316,"courier","app","android"
"766427","423107",2293605,"courier","web","windows"
"766428","423157",2293413,"courier","web","windows"
"766432","4233",1652873,"courier","web","windows"
"766642","423303",2294380,"courier","app","android"
"766654","423328",2294099,"courier","web","windows"
"766684","423359",2294434,"courier","web","ios"
"767075","42336",1226134,"courier","web","windows"
"768265","423527",2294887,"courier","app","ios"
"768290","423563",2004550,"courier","app","ios"
"768310","423648",2295448,"courier","app","android"
"768314","423708",2295971,"courier","web","windows"
"768322","423804",2296271,"courier","app","android"
"768399","423978",2298242,"courier","app","android"
"768411","423996",1244897,"courier","app","android"
"768431","424055",2297024,"courier","web","android"
"768455","424090",2295379,"courier","app","android"
"768464","424174",2385163,"courier","web","windows"
"768524","424401",2550176,"courier","app","ios"
"768734","424417",2398677,"courier","app","android"
"768758","424423",742549,"courier","app","ios"
"768824","424541",2409068,"courier","app","ios"
"768984","424563",2506333,"courier","web","windows"
"769009","424633",2640300,"courier","app","android"
"769013","424649",2302131,"courier","app","android"
"769279","42466",293564,"courier","web","mac"
"769697","424687",2391943,"courier","web","mac"
"769742","424847",2484962,"courier","web","mac"
"769748","425062",2421718,"courier","app","ios"
"769752","425177",2908737,"pickup","app","android"
"769753","425177",2845663,"pickup","app","android"
"769754","425177",2637162,"pickup","app","android"
"769755","425177",2858509,"pickup","app","android"
"769756","425177",2637525,"pickup","app","android"
"769758","425177",2641425,"pickup","app","android"
"769761","425177",2879700,"pickup","app","android"
"769762","425177",2638024,"pickup","app","android"
"769765","425177",2641182,"pickup","app","android"
"769767","425177",2498130,"pickup","app","android"
"769768","425177",2641810,"pickup","app","android"
"769769","425177",2819944,"pickup","app","android"
"769771","425177",2509063,"pickup","app","android"
"769773","425177",2569947,"pickup","app","android"
"769775","425228",2471453,"courier","app","ios"
"769793","425332",2110872,"courier","app","android"
"769805","425408",2366884,"courier","web","windows"
"769807","425417",2323107,"courier","web","windows"
"769861","425459",1753587,"courier","web","android"
"769991","4255",1217073,"courier","app","android"
"771143","425914",860744,"courier","app","android"
"771278","42601",353773,"courier","app","android"
"771398","42605",1716966,"courier","app","android"
"771738","426098",1336161,"courier","app","android"
"771778","426121",2522454,"courier","app","ios"
"771798","426365",2214091,"courier","app","ios"
"772095","42682",985503,"courier","app","android"
"772239","426878",2473096,"courier","app","android"
"772251","427019",840314,"courier","app","android"
"772263","427097",644067,"courier","app","ios"
"772438","4271",1478211,"courier","app","android"
"772646","42711",1757976,"courier","app","ios"
"772658","42713",1769359,"courier","app","ios"
"773057","42725",1112035,"courier","app","android"
"773226","4277",260700,"courier","app","android"
"773626","427701",1184098,"courier","app","android"
"773666","429213",2329860,"courier","web","windows"
"773667","42931",1407754,"courier","web","mac"
"773955","42952",1653856,"courier","app","ios"
"774316","429796",1047750,"courier","web","windows"
"774320","430187",2297961,"courier","app","android"
"774332","430238",2297948,"courier","app","android"
"774348","430300",2298103,"courier","web","windows"
"774352","430329",2103783,"courier","web","mac"
"774359","430337",2314193,"courier","app","android"
"774383","430343",2318566,"courier","app","android"
"774403","430431",2298593,"courier","web","windows"
"774443","43057",1717097,"courier","web","windows"
"774543","430663",2299425,"courier","web","windows"
"774573","430692",2301687,"courier","app","android"
"774579","430792",2333110,"courier","web","windows"
"774678","430909",1666630,"courier","app","android"
"774902","430911",2300113,"courier","app","android"
"774908","430915",1356704,"courier","web","windows"
